dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1771687600,1,-79.716003,43.537990,0.000000,2.009484,27.447757,82.894923,1,0,178.182659
1771687604,1,-79.716812,43.537248,0.000000,2.000075,25.780555,105.223529,1,0,178.768521
1771687609,1,-79.717788,43.536310,0.000000,2.000000,26.460579,130.706459,1,0,179.359772
1771687613,1,-79.718569,43.535540,0.000000,2.000000,26.659717,106.319257,1,0,179.651311
1771687616,1,-79.719176,43.534967,0.000000,2.004248,26.752815,80.377008,1,0,179.707750
1771687620,1,-79.719978,43.534218,0.000000,2.000034,26.193572,105.488868,1,0,179.668537
1771687624,1,-79.720788,43.533481,0.000000,2.004570,26.237519,104.842894,1,0,180.082131
1771687628,1,-79.721578,43.532757,0.000000,2.000044,25.246070,102.705848,1,0,180.435399
1771687633,1,-79.722544,43.531860,0.000000,2.000000,25.460055,126.608213,1,0,181.267719
1771687637,1,-79.723297,43.531117,0.000000,2.000000,25.511306,102.564894,1,0,182.756371
1771687641,1,-79.723909,43.530335,0.000000,2.000000,24.650555,99.981164,1,0,185.527287
1771687645,1,-79.724242,43.529517,0.000000,2.089815,23.396007,94.787245,1,0,188.118155
1771687649,1,-79.724343,43.528681,0.000000,2.001465,23.549529,93.243083,1,0,190.830846
1771687654,1,-79.724103,43.527592,0.000000,2.002734,24.616967,122.540532,1,0,192.458053
1771687658,1,-79.723611,43.526755,0.000000,2.000030,25.356926,101.144412,1,0,192.312498
1771687662,1,-79.722875,43.526021,0.000000,2.000000,25.131278,100.949523,1,0,190.581991
1771687666,1,-79.721938,43.525434,0.000000,2.025221,25.128206,99.956116,1,0,187.580293
1771687671,1,-79.720586,43.524898,0.000000,2.000145,24.723621,124.467491,1,0,184.591243
1771687675,1,-79.719447,43.524496,0.000000,2.000002,25.957126,102.338157,1,0,182.912056
1771687679,1,-79.718285,43.524074,0.000000,2.000000,26.187544,104.987581,1,0,182.224280
1771687684,1,-79.716884,43.523513,0.000000,2.000000,25.999681,129.284562,1,0,181.991077
1771687687,1,-79.716021,43.523142,0.000000,2.000000,27.421839,81.037842,1,0,181.826811
1771687690,1,-79.715106,43.522729,0.000000,2.612085,29.508242,87.051312,1,0,181.606487
1771687694,1,-79.713821,43.522123,0.000000,2.001963,31.340469,123.799132,1,0,181.578122
1771687697,1,-79.712842,43.521659,0.000000,2.259973,31.580609,94.458281,1,0,181.519536
1771687700,1,-79.711861,43.521186,0.000000,2.006973,31.560628,95.142474,1,0,181.318588
1771687704,1,-79.710563,43.520558,0.000000,2.004161,31.682194,126.019179,1,0,180.492635
1771687707,1,-79.709567,43.520081,0.000000,2.002792,32.212720,96.399323,1,0,180.092460
1771687710,1,-79.708570,43.519598,0.000000,2.014949,32.313237,96.834701,1,0,179.342875
1771687713,1,-79.707567,43.519119,0.000000,2.059126,32.276427,96.994282,1,0,178.809796
1771687717,1,-79.706227,43.518491,0.000000,2.111410,32.193977,128.860438,1,0,177.808391
1771687721,1,-79.704888,43.517862,0.000000,2.454158,32.208732,128.861085,1,0,177.051107
1771687724,1,-79.703884,43.517391,0.000000,2.083858,32.137593,96.583646,1,0,176.331535
1771687727,1,-79.702884,43.516915,0.000000,2.001305,32.177341,96.614935,1,0,175.740549
1771687730,1,-79.701883,43.516441,0.000000,2.374089,32.193607,96.561227,1,0,174.994569
1771687733,1,-79.700882,43.515965,0.000000,2.346746,32.179308,96.682589,1,0,174.307877
1771687736,1,-79.699875,43.515497,0.000000,2.046419,32.181521,96.607757,1,0,173.637393
1771687739,1,-79.698883,43.515014,0.000000,2.005258,32.165278,96.504537,1,0,173.261914
1771687743,1,-79.697583,43.514347,0.000000,2.123903,32.175770,128.608933,1,0,173.327356
1771687747,1,-79.696290,43.513670,0.000000,2.113593,32.199515,128.792487,1,0,172.656675
1771687750,1,-79.695329,43.513153,0.000000,2.000113,32.227136,96.628352,1,0,172.282710
1771687754,1,-79.694065,43.512451,0.000000,2.313863,32.160709,128.569617,1,0,171.680222
1771687758,1,-79.692813,43.511729,0.000000,2.000133,32.386971,129.167718,1,0,170.866386
1771687761,1,-79.691893,43.511177,0.000000,2.000001,32.221856,96.414222,1,0,170.410055
1771687764,1,-79.690979,43.510618,0.000000,2.007538,32.165195,96.538865,1,0,169.670918
1771687767,1,-79.690069,43.510056,0.000000,2.125166,32.141937,96.506783,1,0,169.121150
1771687771,1,-79.688864,43.509299,0.000000,2.160281,32.241854,128.717615,1,0,168.292812
1771687776,1,-79.687646,43.508551,0.000000,2.157769,32.214746,128.868051,1,0,167.608040
1771687779,1,-79.686738,43.507989,0.000000,2.000154,32.142003,96.383499,1,0,167.128748
1771687783,1,-79.685529,43.507236,0.000000,2.083487,32.173450,128.673194,1,0,166.499008
1771687787,1,-79.684323,43.506478,0.000000,2.037703,32.238658,128.858568,1,0,166.068439
1771687790,1,-79.683417,43.505910,0.000000,2.737037,32.219209,96.699500,1,0,165.747285
1771687793,1,-79.682529,43.505329,0.000000,2.538056,32.218839,96.560834,1,0,165.281800
1771687797,1,-79.681377,43.504529,0.000000,2.000352,32.187038,128.761625,1,0,164.686899
1771687800,1,-79.680524,43.503920,0.000000,2.001430,32.191281,96.627117,1,0,164.281701
1771687803,1,-79.679662,43.503317,0.000000,2.007341,32.211743,96.684916,1,0,163.853382
1771687806,1,-79.678808,43.502709,0.000000,2.000076,32.212869,96.607128,1,0,163.184139
1771687810,1,-79.677668,43.501897,0.000000,2.000000,32.240735,128.990157,1,0,161.776342
1771687814,1,-79.676524,43.501087,0.000000,2.000000,32.263683,129.066482,1,0,160.545201
1771687818,1,-79.675470,43.500219,0.000000,2.000000,32.333641,128.714035,1,0,158.153006
1771687821,1,-79.674857,43.499465,0.000000,2.002659,32.442496,97.344543,1,0,155.360863
1771687825,1,-79.674321,43.498361,0.000000,2.000001,32.452072,130.095208,1,0,150.096753
1771687828,1,-79.674143,43.497492,0.000000,2.504630,32.464280,97.617695,1,0,145.754695
1771687831,1,-79.674054,43.496616,0.000000,2.641286,32.421310,97.593796,1,0,141.478936
1771687834,1,-79.673958,43.495738,0.000000,2.009750,32.560228,97.858629,1,0,137.475813
1771687837,1,-79.673856,43.494862,0.000000,2.000006,32.536730,97.676847,1,0,133.559879
1771687841,1,-79.673729,43.493690,0.000000,2.116316,32.753527,130.619225,1,0,128.287120
1771687845,1,-79.673603,43.492528,0.000000,2.706955,32.290511,129.505169,1,0,124.796923
1771687848,1,-79.673492,43.491394,0.000000,2.000555,31.172910,126.312041,1,0,123.169660
1771687851,1,-79.673411,43.490569,0.000000,2.000010,30.359102,91.895074,1,0,121.621861
